,Date,Extent
1070,1985-11-10,10.47
1071,1985-11-12,10.77
1072,1985-11-14,10.992
1073,1985-11-16,11.083
1074,1985-11-18,11.041
1075,1985-11-20,11.255
1076,1985-11-22,11.442
1077,1985-11-24,11.597
1078,1985-11-26,11.723
1079,1985-11-28,11.77
1080,1985-11-30,11.927
1081,1985-12-02,12.305
1082,1985-12-04,12.314
1083,1985-12-06,12.469
1084,1985-12-08,12.619
1085,1985-12-10,12.734
1086,1985-12-12,12.771
1087,1985-12-14,12.818
1088,1985-12-16,13.065
1089,1985-12-18,13.263
1090,1985-12-20,13.271
1091,1985-12-22,13.45
1092,1985-12-24,13.642
1093,1985-12-26,13.756
1094,1985-12-28,13.571
1095,1985-12-30,13.701
1096,1986-01-01,14.036
1097,1986-01-03,14.292
1098,1986-01-05,14.489
1099,1986-01-07,14.533
1100,1986-01-09,14.628
1101,1986-01-11,14.795
1102,1986-01-13,14.901
1103,1986-01-15,14.991
1104,1986-01-17,14.981
1105,1986-01-19,15.159
1106,1986-01-21,15.252
1107,1986-01-23,15.214
1108,1986-01-25,15.322
1109,1986-01-27,15.241
1110,1986-01-29,15.194
1111,1986-01-31,15.206
1112,1986-02-02,15.331
1113,1986-02-04,15.427
1114,1986-02-06,15.546
1115,1986-02-08,15.724
1116,1986-02-10,15.802
1117,1986-02-12,15.845
1118,1986-02-14,15.724
1119,1986-02-16,15.836
1120,1986-02-18,15.949
1121,1986-02-20,15.913
1122,1986-02-22,15.966
1123,1986-02-24,16.008
1124,1986-02-26,15.934
1125,1986-02-28,15.983
1126,1986-03-02,16.02
1127,1986-03-04,16.023
1128,1986-03-06,16.031
1129,1986-03-08,16.084
1130,1986-03-10,16.158
1131,1986-03-12,16.14
1132,1986-03-14,16.018
1133,1986-03-16,16.02
1134,1986-03-18,15.941
1135,1986-03-20,15.791
1136,1986-03-22,15.772
1137,1986-03-24,15.74
1138,1986-03-26,15.672
1139,1986-03-28,15.589
1140,1986-03-30,15.643
1141,1986-04-01,15.636
1142,1986-04-03,15.629
1143,1986-04-05,15.427
1144,1986-04-07,15.302
1145,1986-04-09,15.292
1146,1986-04-11,15.182
1147,1986-04-13,15.13
1148,1986-04-15,15.019
1149,1986-04-17,15.008
1150,1986-04-19,14.872
1151,1986-04-21,14.858
1152,1986-04-23,14.703
1153,1986-04-25,14.681
1154,1986-04-27,14.629
1155,1986-04-29,14.514
1156,1986-05-01,14.275
1157,1986-05-03,14.12
1158,1986-05-05,13.925
1159,1986-05-07,13.81
1160,1986-05-09,13.602
1161,1986-05-11,13.492
1162,1986-05-13,13.424
1163,1986-05-15,13.338
1164,1986-05-17,13.264
1165,1986-05-19,13.215
1166,1986-05-21,13.192
1167,1986-05-23,13.078
1168,1986-05-25,12.977
1169,1986-05-27,12.83
1170,1986-05-29,12.781
1171,1986-05-31,12.75
1172,1986-06-02,12.567
1173,1986-06-04,12.412
1174,1986-06-06,12.26
1175,1986-06-08,12.13
1176,1986-06-10,12.191
1177,1986-06-12,12.158
1178,1986-06-14,11.999
1179,1986-06-16,11.921
1180,1986-06-18,11.965
1181,1986-06-20,11.861
1182,1986-06-22,11.837
1183,1986-06-24,11.797
1184,1986-06-26,11.637
1185,1986-06-28,11.547
1186,1986-06-30,11.357
1187,1986-07-02,11.147
1188,1986-07-04,11.162
1189,1986-07-06,11.031
1190,1986-07-08,10.882
1191,1986-07-10,10.723
1192,1986-07-12,10.571
1193,1986-07-14,10.461
1194,1986-07-16,10.211
1195,1986-07-18,10.01
1196,1986-07-20,9.759
1197,1986-07-22,9.574
1198,1986-07-24,9.323
1199,1986-07-26,9.256
1200,1986-07-28,9.111
1201,1986-07-30,8.976
1202,1986-08-01,8.762
1203,1986-08-03,8.649
1204,1986-08-05,8.51
1205,1986-08-07,8.373
1206,1986-08-09,8.2
1207,1986-08-11,8.042
1208,1986-08-13,7.934
1209,1986-08-15,7.912
1210,1986-08-17,7.908
1211,1986-08-19,7.799
1212,1986-08-21,7.706
1213,1986-08-23,7.722
1214,1986-08-25,7.661
1215,1986-08-27,7.577
1216,1986-08-29,7.498
1217,1986-08-31,7.42
1218,1986-09-02,7.229
1219,1986-09-04,7.21
1220,1986-09-06,7.122
1221,1986-09-08,7.192
1222,1986-09-10,7.187
1223,1986-09-12,7.214
1224,1986-09-14,7.3
1225,1986-09-16,7.328
1226,1986-09-18,7.398
1227,1986-09-20,7.443
1228,1986-09-22,7.537
1229,1986-09-24,7.529
1230,1986-09-26,7.724
1231,1986-09-28,7.773
1232,1986-09-30,7.974
1233,1986-10-02,8.338
1234,1986-10-04,8.659
1235,1986-10-06,8.827
1236,1986-10-08,9.025
1237,1986-10-10,9.12
1238,1986-10-12,9.267
1239,1986-10-14,9.4
1240,1986-10-16,9.528
1241,1986-10-18,9.725
1242,1986-10-20,9.897
1243,1986-10-22,9.986
1244,1986-10-24,10.005
1245,1986-10-26,10.024
1246,1986-10-28,10.141
1247,1986-10-30,10.317
1248,1986-11-01,10.473
1249,1986-11-03,10.506
1250,1986-11-05,10.639
1251,1986-11-07,10.874
1252,1986-11-09,11.03
1253,1986-11-11,11.093
1254,1986-11-13,11.484
1255,1986-11-15,11.741
1256,1986-11-17,11.735
1257,1986-11-19,11.796
1258,1986-11-21,11.832
1259,1986-11-23,11.959
1260,1986-11-25,12.142
1261,1986-11-27,12.227
1262,1986-11-29,12.268
1263,1986-12-01,12.591
1264,1986-12-03,12.649
1265,1986-12-05,12.717
1266,1986-12-07,12.775
1267,1986-12-09,12.822
1268,1986-12-11,12.88
1269,1986-12-13,12.903
1270,1986-12-15,13.03
1271,1986-12-17,13.17
1272,1986-12-19,13.373
1273,1986-12-21,13.523
1274,1986-12-23,13.672
1275,1986-12-25,13.695
1276,1986-12-27,13.766
1277,1986-12-29,13.904
1278,1986-12-31,14.089
1279,1987-01-02,14.305
1280,1987-01-04,14.417
1281,1987-01-06,14.515
1282,1987-01-08,14.688
1283,1987-01-10,14.692
1284,1987-01-12,14.771
1285,1987-01-14,14.732
1286,1987-01-16,14.797
1287,1987-01-18,14.943
1288,1987-01-20,15.022
1289,1987-01-22,15.299
1290,1987-01-24,15.408
1291,1987-01-26,15.55
1292,1987-01-28,15.621
1293,1987-01-30,15.787
1294,1987-02-01,15.81
1295,1987-02-03,15.898
1296,1987-02-05,15.877
1297,1987-02-07,15.94
1298,1987-02-09,15.934
1299,1987-02-11,15.9
1300,1987-02-13,15.952
1301,1987-02-15,15.977
1302,1987-02-17,16.169
1303,1987-02-19,16.136
1304,1987-02-21,16.293
1305,1987-02-23,16.275
1306,1987-02-25,16.276
1307,1987-02-27,16.265
1308,1987-03-01,16.059
1309,1987-03-03,15.874
1310,1987-03-05,15.936
1311,1987-03-07,15.78
1312,1987-03-09,15.713
1313,1987-03-11,15.778
1314,1987-03-13,15.844
1315,1987-03-15,15.902
1316,1987-03-17,15.886
1317,1987-03-19,15.75
1318,1987-03-21,15.78
1319,1987-03-23,15.778
1320,1987-03-25,15.708
1321,1987-03-27,15.754
1322,1987-03-29,15.804
1323,1987-03-31,15.709
1324,1987-04-02,15.626
1325,1987-04-04,15.506
1326,1987-04-06,15.539
1327,1987-04-08,15.541
1328,1987-04-10,15.573
1329,1987-04-12,15.408
1330,1987-04-14,15.374
1331,1987-04-16,15.414
1332,1987-04-18,15.247
1333,1987-04-20,15.151
1334,1987-04-22,14.991
1335,1987-04-24,14.869
1336,1987-04-26,14.742
1337,1987-04-28,14.629
1338,1987-04-30,14.553
1339,1987-05-02,14.292
1340,1987-05-04,14.241
1341,1987-05-06,14.118
1342,1987-05-08,13.996
1343,1987-05-10,13.932
1344,1987-05-12,13.886
1345,1987-05-14,13.806
1346,1987-05-16,13.735
1347,1987-05-18,13.72
1348,1987-05-20,13.596
1349,1987-05-22,13.406
1350,1987-05-24,13.417
1351,1987-05-26,13.423
1352,1987-05-28,13.342
1353,1987-05-30,13.234
1354,1987-06-01,13.042
1355,1987-06-03,12.995
1356,1987-06-05,12.866
1357,1987-06-07,12.739
1358,1987-06-09,12.677
1359,1987-06-11,12.658
1360,1987-06-13,12.553
1361,1987-06-15,12.482
1362,1987-06-17,12.474
1363,1987-06-19,12.396
1364,1987-06-21,12.288
1365,1987-06-23,12.217
1366,1987-06-25,12.067
1367,1987-06-27,11.956
1368,1987-06-29,11.875
1369,1987-07-01,11.423
1370,1987-07-03,11.329
1371,1987-07-05,11.232
1372,1987-07-07,11.126
1373,1987-07-09,11.021
1374,1987-07-11,10.819
1375,1987-07-13,10.632
1376,1987-07-15,10.525
1377,1987-07-17,10.312
1378,1987-07-19,10.068
1379,1987-07-21,9.89
1380,1987-07-23,9.711
1381,1987-07-25,9.62
1382,1987-07-27,9.469
1383,1987-07-29,9.165
1384,1987-07-31,8.979
1385,1987-08-02,8.67
1386,1987-08-04,8.371
1387,1987-08-06,8.242
1388,1987-08-08,8.165
1389,1987-08-10,8.072
1390,1987-08-12,7.793
1391,1987-08-14,7.557
1392,1987-08-16,7.382
1393,1987-08-18,7.39
1394,1987-08-20,7.319
1395,1987-08-21,7.21
1396,1987-08-22,7.21
1397,1987-08-23,7.265
1398,1987-08-24,7.216
1399,1987-08-25,7.157
1400,1987-08-26,7.145
1401,1987-08-27,7.079
1402,1987-08-28,7.123
1403,1987-08-29,7.041
1404,1987-08-30,7.019
1405,1987-08-31,7.072
1406,1987-09-01,6.967
1407,1987-09-02,6.89
1408,1987-09-03,6.909
1409,1987-09-04,7.008
1410,1987-09-05,7.041
1411,1987-09-06,7.059
1412,1987-09-07,7.087
1413,1987-09-08,7.041
1414,1987-09-09,7.145
1415,1987-09-10,7.106
1416,1987-09-11,7.121
1417,1987-09-12,7.127
1418,1987-09-13,7.174
1419,1987-09-14,7.19
1420,1987-09-15,7.177
1421,1987-09-16,7.117
1422,1987-09-17,7.223
1423,1987-09-18,7.205
1424,1987-09-19,7.233
1425,1987-09-20,7.353
1426,1987-09-21,7.397
1427,1987-09-22,7.459
1428,1987-09-23,7.51
1429,1987-09-24,7.571
1430,1987-09-25,7.648
1431,1987-09-26,7.665
1432,1987-09-27,7.653
1433,1987-09-28,7.694
1434,1987-09-29,7.757
1435,1987-09-30,7.834
1436,1987-10-01,8.039
1437,1987-10-02,8.221
1438,1987-10-03,8.311
1439,1987-10-04,8.508
1440,1987-10-05,8.486
1441,1987-10-06,8.587
1442,1987-10-07,8.635
1443,1987-10-08,8.675
1444,1987-10-09,8.691
1445,1987-10-10,8.851
1446,1987-10-11,8.874
1447,1987-10-12,8.837
1448,1987-10-13,8.984
1449,1987-10-14,9.088
1450,1987-10-15,8.996
1451,1987-10-16,8.997
1452,1987-10-17,9.04
1453,1987-10-18,9.046
1454,1987-10-19,9.141
1455,1987-10-20,9.228
1456,1987-10-21,9.322
1457,1987-10-22,9.441
1458,1987-10-23,9.471
1459,1987-10-24,9.498
1460,1987-10-25,9.468
1461,1987-10-26,9.448
1462,1987-10-27,9.478
1463,1987-10-28,9.587
1464,1987-10-29,9.709
1465,1987-10-30,9.867
1466,1987-10-31,9.988
1467,1987-11-01,10.163
1468,1987-11-02,10.214
1469,1987-11-03,10.256
1470,1987-11-04,10.297
1471,1987-11-05,10.381
1472,1987-11-06,10.404
1473,1987-11-07,10.482
1474,1987-11-08,10.599
1475,1987-11-09,10.679
1476,1987-11-10,10.771
1477,1987-11-11,10.89
1478,1987-11-12,10.973
1479,1987-11-13,11.139
1480,1987-11-14,11.203
1481,1987-11-15,11.302
1482,1987-11-16,11.436
1483,1987-11-17,11.508
1484,1987-11-18,11.448
1485,1987-11-19,11.485
1486,1987-11-20,11.592
1487,1987-11-21,11.635
1488,1987-11-22,11.712
1489,1987-11-23,11.745
1490,1987-11-24,11.847
1491,1987-11-25,11.934
1492,1987-11-26,12.003
1493,1987-11-27,12.073
1494,1987-11-28,12.137
1495,1987-11-29,12.185
1496,1987-11-30,12.228
1497,1987-12-01,12.497
1498,1987-12-02,12.584
1499,1988-01-13,14.826
1500,1988-01-14,14.854
1501,1988-01-15,14.973
1502,1988-01-16,14.987
1503,1988-01-17,15.0
1504,1988-01-18,15.051
1505,1988-01-19,15.047
1506,1988-01-20,15.049
1507,1988-01-21,15.113
1508,1988-01-22,15.09
1509,1988-01-23,15.085
1510,1988-01-24,15.022
1511,1988-01-25,15.02
1512,1988-01-26,15.115
1513,1988-01-27,15.163
1514,1988-01-28,15.241
1515,1988-01-29,15.278
1516,1988-01-30,15.362
1517,1988-01-31,15.443
1518,1988-02-01,15.56
1519,1988-02-02,15.568
1520,1988-02-03,15.462
1521,1988-02-04,15.479
1522,1988-02-05,15.413
1523,1988-02-06,15.448
1524,1988-02-07,15.313
1525,1988-02-08,15.309
1526,1988-02-09,15.276
1527,1988-02-10,15.304
1528,1988-02-11,15.292
1529,1988-02-12,15.326
1530,1988-02-13,15.332
1531,1988-02-14,15.363
1532,1988-02-15,15.379
1533,1988-02-16,15.476
1534,1988-02-17,15.443
1535,1988-02-18,15.471
1536,1988-02-19,15.546
1537,1988-02-20,15.639
1538,1988-02-21,15.73
1539,1988-02-22,15.831
1540,1988-02-23,16.015
1541,1988-02-24,15.906
1542,1988-02-25,15.836
1543,1988-02-26,15.962
1544,1988-02-27,16.017
1545,1988-02-28,16.111
1546,1988-02-29,16.111
1547,1988-03-01,16.129
1548,1988-03-02,16.162
1549,1988-03-03,16.179
1550,1988-03-04,16.099
1551,1988-03-05,16.137
1552,1988-03-06,16.169
1553,1988-03-07,16.24
1554,1988-03-08,16.247
1555,1988-03-09,16.244
1556,1988-03-10,16.309
1557,1988-03-11,16.296
1558,1988-03-12,16.276
1559,1988-03-13,16.182
1560,1988-03-14,16.013
1561,1988-03-15,15.983
1562,1988-03-16,15.96
1563,1988-03-17,15.847
1564,1988-03-18,15.871
1565,1988-03-19,15.835
1566,1988-03-20,15.815
1567,1988-03-21,15.758
1568,1988-03-22,15.861
1569,1988-03-23,15.781
1570,1988-03-24,15.743
1571,1988-03-25,15.702
1572,1988-03-26,15.748
1573,1988-03-27,15.737
1574,1988-03-28,15.676
1575,1988-03-29,15.63
1576,1988-03-30,15.522
1577,1988-03-31,15.523
1578,1988-04-01,15.523
1579,1988-04-02,15.562
1580,1988-04-03,15.598
1581,1988-04-04,15.601
1582,1988-04-05,15.534
1583,1988-04-06,15.514
1584,1988-04-07,15.536
1585,1988-04-08,15.49
1586,1988-04-09,15.489
1587,1988-04-10,15.447
1588,1988-04-11,15.341
1589,1988-04-12,15.273
1590,1988-04-13,15.193
1591,1988-04-14,15.179
1592,1988-04-15,15.164
1593,1988-04-16,15.152
1594,1988-04-17,15.107
1595,1988-04-18,15.031
1596,1988-04-19,15.062
1597,1988-04-20,15.037
1598,1988-04-21,14.91
1599,1988-04-22,14.917
1600,1988-04-23,14.829
1601,1988-04-24,14.62
1602,1988-04-25,14.617
1603,1988-04-26,14.584
1604,1988-04-27,14.637
1605,1988-04-28,14.635
1606,1988-04-29,14.578
1607,1988-04-30,14.54
1608,1988-05-01,14.362
1609,1988-05-02,14.318
1610,1988-05-03,14.298
1611,1988-05-04,14.234
1612,1988-05-05,14.159
1613,1988-05-06,14.112
1614,1988-05-07,14.057
1615,1988-05-08,14.02
1616,1988-05-09,13.957
1617,1988-05-10,13.909
1618,1988-05-11,13.827
1619,1988-05-12,13.765
1620,1988-05-13,13.696
1621,1988-05-14,13.657
1622,1988-05-15,13.599
1623,1988-05-16,13.589
1624,1988-05-17,13.513
1625,1988-05-18,13.486
1626,1988-05-19,13.391
1627,1988-05-20,13.289
1628,1988-05-21,13.224
1629,1988-05-22,13.17
1630,1988-05-23,13.125
1631,1988-05-24,13.098
1632,1988-05-25,13.078
1633,1988-05-26,13.034
1634,1988-05-27,12.983
1635,1988-05-28,12.918
1636,1988-05-29,12.871
1637,1988-05-30,12.828
1638,1988-05-31,12.82
1639,1988-06-01,12.608
1640,1988-06-02,12.527
1641,1988-06-03,12.448
1642,1988-06-04,12.451
1643,1988-06-05,12.454
1644,1988-06-06,12.411
1645,1988-06-07,12.384
1646,1988-06-08,12.336
1647,1988-06-09,12.211
1648,1988-06-10,12.177
1649,1988-06-11,12.183
1650,1988-06-12,12.116
1651,1988-06-13,12.048
1652,1988-06-14,12.044
1653,1988-06-15,12.045
1654,1988-06-16,11.961
1655,1988-06-17,11.978
1656,1988-06-18,11.869
1657,1988-06-19,11.803
1658,1988-06-20,11.739
1659,1988-06-21,11.752
1660,1988-06-22,11.693
1661,1988-06-23,11.571
1662,1988-06-24,11.543
1663,1988-06-25,11.635
1664,1988-06-26,11.39
1665,1988-06-27,11.376
1666,1988-06-28,11.267
1667,1988-06-29,11.145
1668,1988-06-30,11.138
1669,1988-07-01,10.98
1670,1988-07-02,10.919
1671,1988-07-03,10.885
1672,1988-07-04,10.769
1673,1988-07-05,10.712
1674,1988-07-06,10.61
1675,1988-07-07,10.49
1676,1988-07-08,10.387
1677,1988-07-09,10.306
1678,1988-07-10,10.267
1679,1988-07-11,10.218
1680,1988-07-12,10.141
1681,1988-07-13,9.982
1682,1988-07-14,9.939
1683,1988-07-15,9.765
1684,1988-07-16,9.738
1685,1988-07-17,9.719
1686,1988-07-18,9.673
1687,1988-07-19,9.568
1688,1988-07-20,9.527
1689,1988-07-21,9.459
1690,1988-07-22,9.376
1691,1988-07-23,9.191
1692,1988-07-24,9.045
1693,1988-07-25,9.095
1694,1988-07-26,9.09
1695,1988-07-27,8.995
1696,1988-07-28,8.925
1697,1988-07-29,8.803
1698,1988-07-30,8.778
1699,1988-07-31,8.717
1700,1988-08-01,8.588
1701,1988-08-02,8.518
1702,1988-08-03,8.478
1703,1988-08-04,8.427
1704,1988-08-05,8.382
1705,1988-08-06,8.413
1706,1988-08-07,8.355
1707,1988-08-08,8.399
1708,1988-08-09,8.27
1709,1988-08-10,8.107
1710,1988-08-11,8.114
1711,1988-08-12,8.017
1712,1988-08-13,8.005
1713,1988-08-14,7.949
1714,1988-08-15,7.922
1715,1988-08-16,7.865
1716,1988-08-17,7.84
1717,1988-08-18,7.731
1718,1988-08-19,7.719
1719,1988-08-20,7.735
1720,1988-08-21,7.719
1721,1988-08-22,7.635
1722,1988-08-23,7.524
1723,1988-08-24,7.5
1724,1988-08-25,7.372
1725,1988-08-26,7.442
1726,1988-08-27,7.442
1727,1988-08-28,7.298
1728,1988-08-29,7.264
1729,1988-08-30,7.302
1730,1988-08-31,7.307
1731,1988-09-01,7.189
1732,1988-09-02,7.217
1733,1988-09-03,7.205
1734,1988-09-04,7.183
1735,1988-09-05,7.18
1736,1988-09-06,7.181
1737,1988-09-07,7.213
1738,1988-09-08,7.144
1739,1988-09-09,7.175
1740,1988-09-10,7.121
1741,1988-09-11,7.048
1742,1988-09-12,7.144
1743,1988-09-13,7.198
1744,1988-09-14,7.208
1745,1988-09-15,7.276
1746,1988-09-16,7.294
1747,1988-09-17,7.394
1748,1988-09-18,7.409
1749,1988-09-19,7.438
1750,1988-09-20,7.449
1751,1988-09-21,7.455
1752,1988-09-22,7.462
1753,1988-09-23,7.5
1754,1988-09-24,7.477
1755,1988-09-25,7.57
1756,1988-09-26,7.653
1757,1988-09-27,7.669
1758,1988-09-28,7.766
1759,1988-09-29,7.873
1760,1988-09-30,7.979
1761,1988-10-01,8.069
1762,1988-10-02,8.185
1763,1988-10-03,8.155
1764,1988-10-04,8.232
1765,1988-10-05,8.305
1766,1988-10-06,8.482
1767,1988-10-07,8.575
1768,1988-10-08,8.649
1769,1988-10-09,8.675
1770,1988-10-10,8.77
1771,1988-10-11,8.81
1772,1988-10-12,8.868
1773,1988-10-13,8.959
1774,1988-10-14,9.171
1775,1988-10-15,9.289
1776,1988-10-16,9.358
1777,1988-10-17,9.34
1778,1988-10-18,9.34
1779,1988-10-19,9.377
1780,1988-10-20,9.421
1781,1988-10-21,9.445
1782,1988-10-22,9.537
1783,1988-10-23,9.561
1784,1988-10-24,9.61
1785,1988-10-25,9.7
1786,1988-10-26,9.797
1787,1988-10-27,9.828
1788,1988-10-28,9.8
1789,1988-10-29,9.879
1790,1988-10-30,9.978
1791,1988-10-31,10.021
1792,1988-11-01,10.162
1793,1988-11-02,10.21
1794,1988-11-03,10.36
1795,1988-11-04,10.373
1796,1988-11-05,10.391
1797,1988-11-06,10.436
1798,1988-11-07,10.555
1799,1988-11-08,10.642
1800,1988-11-09,10.767
1801,1988-11-10,10.895
1802,1988-11-11,10.951
1803,1988-11-12,11.069
1804,1988-11-13,11.175
1805,1988-11-14,11.297
1806,1988-11-15,11.397
1807,1988-11-16,11.512
1808,1988-11-17,11.511
1809,1988-11-18,11.523
1810,1988-11-19,11.574
1811,1988-11-20,11.667
1812,1988-11-21,11.761
1813,1988-11-22,11.913
1814,1988-11-23,11.997
1815,1988-11-24,12.055
1816,1988-11-25,12.096
1817,1988-11-26,12.116
1818,1988-11-27,12.203
1819,1988-11-28,12.326
1820,1988-11-29,12.465
1821,1988-11-30,12.526
1822,1988-12-01,12.699
1823,1988-12-02,12.704
1824,1988-12-03,12.827
1825,1988-12-04,12.905
1826,1988-12-05,13.008
1827,1988-12-06,13.117
1828,1988-12-07,13.181
1829,1988-12-08,13.292
1830,1988-12-09,13.303
1831,1988-12-10,13.374
1832,1988-12-11,13.437
1833,1988-12-12,13.512
1834,1988-12-13,13.629
1835,1988-12-14,13.695
1836,1988-12-15,13.746
1837,1988-12-16,13.749
1838,1988-12-17,13.778
1839,1988-12-18,13.747
1840,1988-12-19,13.819
1841,1988-12-20,13.815
1842,1988-12-21,13.919
1843,1988-12-22,13.976
1844,1988-12-23,14.099
1845,1988-12-24,14.071
1846,1988-12-25,14.103
1847,1988-12-26,14.124
1848,1988-12-27,14.116
1849,1988-12-28,14.115
1850,1988-12-29,14.141
1851,1988-12-30,14.18
1852,1988-12-31,14.211
1853,1989-01-01,14.261
1854,1989-01-02,14.313
1855,1989-01-03,14.402
1856,1989-01-04,14.417
1857,1989-01-05,14.381
1858,1989-01-06,14.359
1859,1989-01-07,14.42
1860,1989-01-08,14.548
1861,1989-01-09,14.701
1862,1989-01-10,14.755
1863,1989-01-11,14.819
1864,1989-01-12,14.886
1865,1989-01-13,14.921
1866,1989-01-14,14.997
1867,1989-01-15,15.011
1868,1989-01-16,14.956
1869,1989-01-17,15.012
1870,1989-01-18,15.08
1871,1989-01-19,15.166
1872,1989-01-20,15.165
1873,1989-01-21,15.265
1874,1989-01-22,15.288
1875,1989-01-23,15.378
1876,1989-01-24,15.369
1877,1989-01-25,15.38
1878,1989-01-26,15.373
1879,1989-01-27,15.43
1880,1989-01-28,15.502
1881,1989-01-29,15.364
1882,1989-01-30,15.319
1883,1989-01-31,15.361
1884,1989-02-01,15.386
1885,1989-02-02,15.427
1886,1989-02-03,15.454
1887,1989-02-04,15.378
1888,1989-02-05,15.482
1889,1989-02-06,15.463
1890,1989-02-07,15.485
1891,1989-02-08,15.515
1892,1989-02-09,15.577
1893,1989-02-10,15.594
1894,1989-02-11,15.473
1895,1989-02-12,15.383
1896,1989-02-13,15.424
1897,1989-02-14,15.465
1898,1989-02-15,15.503
1899,1989-02-16,15.368
1900,1989-02-17,15.314
1901,1989-02-18,15.396
1902,1989-02-19,15.455
1903,1989-02-20,15.469
1904,1989-02-21,15.467
1905,1989-02-22,15.534
1906,1989-02-23,15.571
1907,1989-02-24,15.638
1908,1989-02-25,15.664
1909,1989-02-26,15.655
1910,1989-02-27,15.68
1911,1989-02-28,15.655
1912,1989-03-01,15.557
1913,1989-03-02,15.607
1914,1989-03-03,15.686
1915,1989-03-04,15.72
1916,1989-03-05,15.689
1917,1989-03-06,15.766
1918,1989-03-07,15.646
1919,1989-03-08,15.564
1920,1989-03-09,15.442
1921,1989-03-10,15.388
1922,1989-03-11,15.409
1923,1989-03-12,15.295
1924,1989-03-13,15.367
1925,1989-03-14,15.385
1926,1989-03-15,15.413
1927,1989-03-16,15.338
1928,1989-03-17,15.295
1929,1989-03-18,15.308
1930,1989-03-19,15.4
1931,1989-03-20,15.431
1932,1989-03-21,15.464
1933,1989-03-22,15.397
1934,1989-03-23,15.362
1935,1989-03-24,15.329
1936,1989-03-25,15.283
1937,1989-03-26,15.235
1938,1989-03-27,15.238
1939,1989-03-28,15.302
1940,1989-03-29,15.277
1941,1989-03-30,15.281
1942,1989-03-31,15.248
1943,1989-04-01,15.116
1944,1989-04-02,14.993
1945,1989-04-03,14.933
1946,1989-04-04,15.029
1947,1989-04-05,15.012
1948,1989-04-06,14.968
1949,1989-04-07,14.857
1950,1989-04-08,14.772
1951,1989-04-09,14.724
1952,1989-04-10,14.656
1953,1989-04-11,14.648
1954,1989-04-12,14.591
1955,1989-04-13,14.516
1956,1989-04-14,14.349
1957,1989-04-15,14.37
1958,1989-04-16,14.265
1959,1989-04-17,14.239
1960,1989-04-18,14.064
1961,1989-04-19,14.004
1962,1989-04-20,13.996
1963,1989-04-21,13.959
1964,1989-04-22,13.963
1965,1989-04-23,13.929
1966,1989-04-24,13.898
1967,1989-04-25,13.794
1968,1989-04-26,13.754
1969,1989-04-27,13.679
1970,1989-04-28,13.627
1971,1989-04-29,13.577
1972,1989-04-30,13.57
1973,1989-05-01,13.363
1974,1989-05-02,13.342
1975,1989-05-03,13.369
1976,1989-05-04,13.319
1977,1989-05-05,13.252
1978,1989-05-06,13.25
1979,1989-05-07,13.24
1980,1989-05-08,13.247
1981,1989-05-09,13.189
1982,1989-05-10,13.187
1983,1989-05-11,13.122
1984,1989-05-12,13.094
1985,1989-05-13,13.058
1986,1989-05-14,13.084
1987,1989-05-15,13.051
1988,1989-05-16,13.008
1989,1989-05-17,12.975
1990,1989-05-18,12.922
1991,1989-05-19,13.027
1992,1989-05-20,12.96
1993,1989-05-21,12.923
1994,1989-05-22,12.886
1995,1989-05-23,12.874
1996,1989-05-24,12.856
1997,1989-05-25,12.878
1998,1989-05-26,12.849
1999,1989-05-27,12.853
2000,1989-05-28,12.807
2001,1989-05-29,12.823
2002,1989-05-30,12.766
2003,1989-05-31,12.794
2004,1989-06-01,12.729
2005,1989-06-02,12.687
2006,1989-06-03,12.643
2007,1989-06-04,12.638
2008,1989-06-05,12.641
2009,1989-06-06,12.601
2010,1989-06-07,12.561
2011,1989-06-08,12.541
2012,1989-06-09,12.506
2013,1989-06-10,12.452
2014,1989-06-11,12.422
2015,1989-06-12,12.455
2016,1989-06-13,12.414
2017,1989-06-14,12.341
2018,1989-06-15,12.336
2019,1989-06-16,12.308
2020,1989-06-17,12.235
2021,1989-06-18,12.233
2022,1989-06-19,12.171
2023,1989-06-20,12.118
2024,1989-06-21,12.066
2025,1989-06-22,11.966
2026,1989-06-23,11.957
2027,1989-06-24,11.927
2028,1989-06-25,11.892
2029,1989-06-26,11.804
2030,1989-06-27,11.749
2031,1989-06-28,11.692
2032,1989-06-29,11.635
2033,1989-06-30,11.616
2034,1989-07-01,11.34
2035,1989-07-02,11.277
2036,1989-07-03,11.128
2037,1989-07-04,11.164
